word,lemma,freq
koala,koala,32
pray,pray,32
shared,share,32
gingerbread,gingerbread,32
oxygen,oxygen,32
den,den,32
meaning,meaning,32
firefighters,firefighter,32
trail,trail,32
plays,play,32
turkeys,turkey,32
track,track,31
note,note,31
calf,calf,31
forgot,forget,31
realized,realize,31
truly,truly,31
kyle,kyle,31
cross,cross,31
lie,lie,31
ray,ray,31
slavery,slavery,31
fathers,father,31
chief,chief,31
readers,reader,31
followed,follow,31
france,france,31
stops,stop,31
click,click,31
kangaroos,kangaroo,31
fields,field,31
speech,speech,31
tunnel,tunnel,31
billion,billion,31
chickens,chicken,31
pointed,point,31
pretend,pretend,31
climbed,climb,31
slide,slide,31
chicks,chick,31
entire,entire,31
press,press,31
hexapus,hexapus,31
lola,lola,31
possible,possible,31
bunny,bunny,31
carried,carry,31
papers,paper,31
easily,easily,31
carrot,carrot,31
scales,scale,31
polite,polite,31
beauty,beauty,30
cooked,cook,30
pen,pen,30
curly,curly,30
melissa,melissa,30
degrees,degree,30
serve,serve,30
puppy,puppy,30
somebody,somebody,30
pies,pie,30
master,master,30
chew,chew,30
whether,whether,30
piglet,piglet,30
arlo,arlo,30
helpful,helpful,30
crawl,crawl,30
safely,safely,30
tie,tie,30
appear,appear,30
bits,bit,30
darkness,darkness,30
irish,irish,30
smallest,small,30
computer,computer,30
smells,smell,30
superheroes,superhero,30
clover,clover,30
map,map,30
age,age,30
hearts,heart,30
chomp,chomp,30
earthworms,earthworm,30
ends,end,30
kite,kite,30
pony,pony,30
simply,simply,30
covers,cover,30
shoe,shoe,30
leaving,leave,30
parrot,parrot,30
bath,bath,30
spirits,spirit,30
pole,pole,30
palm,palm,30
published,publish,30
bowl,bowl,30
neighbors,neighbor,30
example,example,30
wherever,wherever,30
replied,reply,30
quack,quack,29
grand,grand,29
underneath,underneath,29
dennis,dennis,29
settlers,settler,29
buzzing,buzz,29
crack,crack,29
sauce,sauce,29
remembered,remember,29
chapter,chapter,29
bunch,bunch,29
franklin,franklin,29
marker,marker,29
johnny,johnny,29
voices,voice,29
pickle,pickle,29
rivers,river,29
blend,blend,29
experience,experience,29
within,within,29
dragons,dragon,29
crocodile,crocodile,29
following,follow,29
pouch,pouch,29
symbol,symbol,29
neck,neck,29
seals,seal,29
putting,put,29
balloon,balloon,29
aunt,aunt,29
studied,study,29
caring,care,29
hats,hat,29
neat,neat,29
jumping,jump,29
main,main,29
zebras,zebra,29
balto,balto,29
sip,sip,29
text,text,29
drew,draw,29
eaten,eat,29
plus,plus,29
wing,wing,29
nobody,nobody,29
pause,pause,29
mothers,mother,29
ancient,ancient,29
search,search,29
sits,sit,29
mistake,mistake,29
gravity,gravity,28
sold,sell,28
rat,rat,28
rings,ring,28
upset,upset,28
broken,break,28
lovely,lovely,28
bob,bob,28
squirrel,squirrel,28
winner,winner,28
shore,shore,28
silk,silk,28
kangaroo,kangaroo,28
points,point,28
culture,culture,28
mail,mail,28
trap,trap,28
midnight,midnight,28
hen,hen,28
notes,note,28
seemed,seem,28
melt,melt,28
petunia,petunia,28
naked,naked,28
ancestors,ancestor,28
woods,wood,28
crayons,crayon,28
chase,chase,28
chick,chick,28
christopher,christopher,28
pilgrim,pilgrim,28
inspired,inspire,28
hugs,hug,28
warning,warning,28
treats,treat,28
millie,millie,28
hero,hero,28
yup,yup,28
birth,birth,28
record,record,28
disappeared,disappear,28
equality,equality,28
company,company,28
problems,problem,28
shouts,shout,28
rolled,roll,28
nests,nest,28
presents,present,28
carrots,carrot,28
owners,owner,28
horns,horn,28
sleepy,sleepy,28
snowflakes,snowflake,28
married,marry,28
flamingos,flamingo,28
lays,lay,28
becoming,become,28
banana,banana,28
larva,larva,28
greatest,great,28
fancy,fancy,28
rides,ride,27
countries,country,27
upon,upon,27
gas,gas,27
luna,luna,27
heroes,hero,27
further,far,27
lord,lord,27
scientist,scientist,27
horn,horn,27
ribbon,ribbon,27
fossils,fossil,27
ad,ad,27
leaders,leader,27
hurry,hurry,27
radio,radio,27
crabs,crab,27
mum,mum,27
flash,flash,27
climbing,climb,27
signed,sign,27
hippos,hippos,27
wore,wear,27
balloons,balloon,27
players,player,27
bell,bell,27
choice,choice,27
artist,artist,27
poison,poison,27
horses,horse,27
monarch,monarch,27
nation,nation,27
couple,couple,27
skills,skill,27
paul,paul,27
lea,lea,27
belong,belong,27
snails,snail,27
attached,attach,27
nonfiction,nonfiction,27
travels,travel,27
jr,jr,27
sang,sing,27
cheer,cheer,27
stranger,stranger,27
sizes,size,27
perhaps,perhaps,27
covering,cover,27
faith,faith,27
tractor,tractor,27
coach,coach,27
farms,farm,27
football,football,27
tentacles,tentacle,27
nicholas,nichola,27
inches,inch,27
player,player,27
eugenie,eugenie,27
beak,beak,27
received,receive,27
challenge,challenge,26
self,self,26
club,club,26
film,film,26
machines,machine,26
shines,shine,26
normal,normal,26
woke,wake,26
setting,set,26
spins,spin,26
contents,content,26
thursday,thursday,26
description,description,26
walks,walk,26
feather,feather,26
dill,dill,26
july,july,26
added,add,26
cows,cow,26
windows,window,26
grandparents,grandparent,26
baseball,baseball,26
frozen,frozen,26
fix,fix,26
include,include,26
elephants,elephant,26
strangers,stranger,26
backyard,backyard,26
january,january,26
temperatures,temperature,26
seek,seek,26
band,band,26
chose,choose,26
canada,canada,26
pocket,pocket,26
compound,compound,26
trade,trade,26
harry,harry,26
challenges,challenge,26
hunters,hunter,26
somewhere,somewhere,26
public,public,26
elliot,elliot,26
boss,boss,26
evil,evil,26
teaching,teach,26
office,office,26
pair,pair,26
bought,buy,26
dragonfly,dragonfly,26
definitely,definitely,26
twice,twice,26
education,education,26
josh,josh,26
soap,soap,26
males,male,26
pages,page,26
afternoon,afternoon,26
sin,sin,26
sniff,sniff,26
woof,woof,26
scare,scare,26
crying,cry,26
ha,ha,26
straw,straw,26
lodge,lodge,26
sets,set,26
bang,bang,25
bridge,bridge,25
lunar,lunar,25
pillow,pillow,25
tonight,tonight,25
amelia,amelia,25
yours,yours,25
dam,dam,25
stones,stone,25
folks,folk,25
invited,invite,25
rice,rice,25
tuck,tuck,25
honeybee,honeybee,25
garbage,garbage,25
squirrels,squirrel,25
picnic,picnic,25
habitat,habitat,25
raised,raise,25
lonely,lonely,25
cone,cone,25
superpower,superpower,25
fishing,fishing,25
aphids,aphid,25
homework,homework,25
lizard,lizard,25
pool,pool,25
traditions,tradition,25
dirty,dirty,25
ruby,ruby,25
drinks,drink,25
anywhere,anywhere,25
creature,creature,25
attack,attack,25
talked,talk,25
melted,melt,25
fan,fan,25
computers,computer,25
teams,team,25
witches,witch,25
root,root,25
tweet,tweet,25
bananas,banana,25
imagination,imagination,25
plymouth,plymouth,25
acts,act,25
fires,fire,25
soup,soup,25
disappear,disappear,25
prepare,prepare,25
invisible,invisible,25
climate,climate,25
ugly,ugly,25
bush,bush,25
disguise,disguise,25
drill,drill,25
justice,justice,25
buses,bus,25
leader,leader,25
shining,shine,25
surely,surely,25
bobo,bobo,25
dash,dash,25
fireworks,firework,25
agree,agree,24
peas,pea,24
pat,pat,24
rough,rough,24
camera,camera,24
election,election,24
determined,determined,24
arrive,arrive,24
tv,tv,24
machine,machine,24
bump,bump,24
whispered,whisper,24
treasure,treasure,24
grandfather,grandfather,24
laughing,laugh,24
edge,edge,24
mount,mount,24
guide,guide,24
atlantic,atlantic,24
west,west,24
squeeze,squeeze,24
gardens,garden,24
virginia,virginia,24
message,message,24
segregation,segregation,24
beetle,beetle,24
offer,offer,24
goat,goat,24
breaths,breath,24
prepared,prepare,24
joey,joey,24
roar,roar,24
stage,stage,24
wheels,wheel,24
photo,photo,24
farther,far,24
lessons,lesson,24
per,per,24
dentist,dentist,24
pam,pam,24
blossom,blossom,24
icy,icy,24
jesse,jesse,24
vroom,vroom,24
excuse,excuse,24
crash,crash,24
landed,land,24
guard,guard,24
alligator,alligator,24
jam,jam,24
despite,despite,24
bags,bag,24
cave,cave,24
seasons,season,24
yucky,yucky,24
totally,totally,24
hairy,hairy,24
twist,twist,24
swish,swish,24
nope,nope,24
boxes,box,24
glasses,glass,24
cricket,cricket,24
adventures,adventure,24
sports,sport,24
katherine,katherine,24
kings,king,24
someday,someday,24
clap,clap,24
broke,break,24
september,september,24
fed,feed,23
slice,slice,23
appeared,appear,23
opens,open,23
pilot,pilot,23
raindrops,raindrop,23
van,van,23
ships,ship,23
ducklings,duckling,23
blast,blast,23
cuz,cuz,23
pocahontas,pocahonta,23
spines,spine,23
drove,drive,23
shall,shall,23
research,research,23
bushes,bush,23
fills,fill,23
evening,evening,23
noisy,noisy,23
construction,construction,23
seaweed,seaweed,23
movies,movie,23
grabs,grab,23
pushed,push,23
wilma,wilma,23
hides,hide,23
bay,bay,23
listened,listen,23
chameleons,chameleon,23
paid,pay,23
rolls,roll,23
snowball,snowball,23
bank,bank,23
placed,place,23
section,section,23
characters,character,23
realize,realize,23
crown,crown,23
kick,kick,23
vine,vine,23
jar,jar,23
cousins,cousin,23
montgomery,montgomery,23
costume,costume,23
rays,ray,23
served,serve,23
clay,clay,23
furry,furry,23
blink,blink,23
ill,ill,23
brand,brand,23
rooster,rooster,23
rolling,roll,23
collect,collect,23
tracks,track,23
bites,bite,23
breaks,break,23
steel,steel,23
collection,collection,23
present,present,23
platypus,platypus,23
web,web,23
newspaper,newspaper,23
tradition,tradition,23
tank,tank,23
nocturnal,nocturnal,23
hedgehog,hedgehog,23
mole,mole,23
lets,let,23
repeat,repeat,23
jada,jada,23
glowing,glow,23
object,object,23
princess,princess,23
jaws,jaw,23
certain,certain,22
alex,alex,22
distance,distance,22
button,button,22
protest,protest,22
fourth,fourth,22
pose,pose,22
member,member,22
kitty,kitty,22
channel,channel,22
success,success,22
strawberries,strawberry,22
shot,shoot,22
topic,topic,22
oops,oops,22
costumes,costume,22
shake,shake,22
log,log,22
lap,lap,22
pirates,pirates,22
wise,wise,22
bubbles,bubble,22
smoke,smoke,22
bingo,bingo,22
orbit,orbit,22
dropped,drop,22
nights,night,22
presidents,president,22
spooky,spooky,22
dc,dc,22
answered,answer,22
lizards,lizard,22
boats,boat,22
counted,count,22
arrested,arrest,22
business,business,22
pulling,pull,22
supposed,suppose,22
kiss,kiss,22
tricks,trick,22
goal,goal,22
salt,salt,22
cub,cub,22
museum,museum,22
site,site,22
letting,let,22
promised,promise,22
planting,plant,22
biting,bite,22
rises,rise,22
bubble,bubble,22
dreamed,dream,22
lined,line,22
hitting,hit,22
emmy,emmy,22
mix,mix,22
spell,spell,22
shook,shake,22
dan,dan,22
prize,prize,22
wife,wife,22
patch,patch,22
celebrating,celebrate,22
sitting,sit,22
visited,visit,22
whoosh,whoosh,22
patience,patience,22
plans,plan,22
leapling,leapling,22
sink,sink,22
blocks,block,22
gunner,gunner,22
aureli,aureli,22
crow,crow,22
breeze,breeze,22
sorts,sort,22
mexican,mexican,21
bringing,bring,21
impossible,impossible,21
poof,poof,21
stew,stew,21
blacks,black,21
writer,writer,21
mercedes,mercedes,21
emperor,emperor,21
witch,witch,21
painted,paint,21
worth,worth,21
hunts,hunt,21
filling,fill,21
bend,bend,21
shadow,shadow,21
adults,adult,21
active,active,21
honest,honest,21
fahrenheit,fahrenheit,21
alike,alike,21
allows,allow,21
fog,fog,21
spaceship,spaceship,21
coats,coat,21
title,title,21
blanket,blanket,21
nodded,nod,21
winning,win,21
hank,hank,21
explain,explain,21
china,china,21
grade,grade,21
buffalo,buffalo,21
bar,bar,21
environment,environment,21
doors,door,21
burrow,burrow,21
flap,flap,21
shelter,shelter,21
confidence,confidence,21
valentine,valentine,21
sprout,sprout,21
regular,regular,21
mixed,mix,21
suck,suck,21
digging,dig,21
noses,nose,21
surrounded,surround,21
bake,bake,21
mirror,mirror,21
cans,can,21
august,august,21
speeches,speech,21
paris,paris,21
sail,sail,21
zach,zach,21
advice,advice,21
shoot,shoot,21
lightning,lightning,21
bold,bold,21
europe,europe,21
archie,archie,21
invented,invent,21
geographic,geographic,21
coconut,coconut,21
luckily,luckily,21
brian,brian,21
ham,ham,21
bacteria,bacteria,21
ho,ho,21
painting,paint,21
sled,sle,21
cities,city,21
details,detail,21
fiction,fiction,21
thumb,thumb,21
ian,ian,21
northern,northern,21
silent,silent,21
clock,clock,21
amount,amount,21
cape,cape,21
potatoes,potato,21
cook,cook,21
stefan,stefan,21
trust,trust,21
handle,handle,21
photos,photo,21
discovery,discovery,21
diversity,diversity,20
stewart,stewart,20
droplets,droplet,20
mammal,mammal,20
supplies,supply,20
closely,closely,20
jupiter,jupiter,20
catching,catch,20
venus,venus,20
closest,close,20
wears,wear,20
messy,messy,20
complete,complete,20
beetles,beetle,20
connect,connect,20
design,design,20
stared,stare,20
opposites,opposite,20
daughter,daughter,20
narwhal,narwhal,20
storybooks,storybook,20
females,female,20
blueberry,blueberry,20
split,split,20
cheeks,cheek,20
jake,jake,20
swallow,swallow,20
friday,friday,20
swam,swam,20
viper,viper,20
accident,accident,20
snout,snout,20
shrimp,shrimp,20
auntie,auntie,20
flamingo,flamingo,20
puffer,puffer,20
particles,particle,20
rows,row,20
whisper,whisper,20
vapor,vapor,20
spoon,spoon,20
equal,equal,20
snap,snap,20
harm,harm,20
hoop,hoop,20
seconds,second,20
lungs,lung,20
cakes,cake,20
mouths,mouth,20
hospital,hospital,20
yoga,yoga,20
neil,neil,20
fins,fin,20
studying,study,20
san,san,20
claw,claw,20
airplanes,airplane,20
mood,mood,20
mighty,mighty,20
freeze,freeze,20
creative,creative,20
mat,mat,20
kisses,kiss,20
camp,camp,20
vegetable,vegetable,20
dawn,dawn,20
anthony,anthony,20
driving,drive,20
movement,movement,20
mike,mike,20
generation,generation,20
yelled,yell,20
lantern,lantern,20
apollo,apollo,20
abc,abc,20
forte,forte,20
muscle,muscle,20
smiles,smile,20
exclaimed,exclaim,20
useful,useful,20
reminds,remind,20
skeleton,skeleton,20
perfectly,perfectly,20
sandwich,sandwich,20
drum,drum,20
gill,gill,20
stuart,stuart,20
health,health,20
lakes,lake,20
nervous,nervous,20
hanging,hang,20
macy,macy,20
robot,robot,20
layer,layer,20
refused,refuse,20
slip,slip,20
hangs,hang,20
decorate,decorate,20
ryan,ryan,20
granny,granny,20
net,net,20
kidtime,kidtime,20
waved,wave,20
butter,butter,20
meeting,meeting,20
nikki,nikki,20
shown,show,19
liquid,liquid,19
threw,throw,19
based,base,19
exercise,exercise,19
patient,patient,19
clothing,clothing,19
appreciate,appreciate,19
fiery,fiery,19
earn,earn,19
mate,mate,19
munch,munch,19
anyway,anyway,19
tips,tip,19
odd,odd,19
roosevelt,roosevelt,19
laid,lay,19
protection,protection,19
violence,violence,19
planted,plant,19
umbrella,umbrella,19
heading,head,19
stream,stream,19
wax,wax,19
relax,relax,19
emergency,emergency,19
swimmers,swimmer,19
european,european,19
explained,explain,19
matters,matter,19
smiling,smile,19
unity,unity,19
playful,playful,19
enter,enter,19
knowing,know,19
shade,shade,19
wagon,wagon,19
tribal,tribal,19
bounce,bounce,19
pia,pia,19
activity,activity,19
allow,allow,19
hip,hip,19
service,service,19
sprinkle,sprinkle,19
powers,power,19
events,event,19
waste,waste,19
connor,connor,19
freezing,freeze,19
ranger,ranger,19
illustrations,illustration,19
crowds,crowd,19
parrotfish,parrotfish,19
solid,solid,19
basket,basket,19
practiced,practice,19
gobble,gobble,19
tuesday,tuesday,19
glenn,glenn,19
metal,metal,19
rare,rare,19
ouch,ouch,19
catches,catch,19
toilet,toilet,19
sunflower,sunflower,19
ease,ease,19
pee,pee,19
desert,desert,19
direction,direction,19
thunder,thunder,19
glitter,glitter,19
guinea,guinea,19
layers,layer,19
